,Date,Close,Adj Close,Predictions
8304,2013-02-15,21.120001000000002,16.886356,21.72441
8305,2013-02-19,21.09,16.862368,21.619503
8306,2013-02-20,20.73,16.574533,21.590216
8307,2013-02-21,20.25,16.19075,21.226145
8308,2013-02-22,20.42,16.326666,20.741083
8309,2013-02-25,20.23,16.174751,20.902002
8310,2013-02-26,20.58,16.454597,20.69206
8311,2013-02-27,20.93,16.734442,21.036705
8312,2013-02-28,20.879998999999998,16.694457999999997,21.389425
8313,2013-03-01,21.030001000000002,16.814396,21.345745
8314,2013-03-04,21.27,17.006281,21.513683
8315,2013-03-05,21.51,17.198166,21.762707
8316,2013-03-06,21.75,17.390062,22.00695
8317,2013-03-07,21.889999,17.502005,22.259254
8318,2013-03-08,21.58,17.254139000000002,22.412466
8319,2013-03-11,21.690001000000002,17.342089,22.111294
8320,2013-03-12,21.639999,17.302114000000003,22.22776
8321,2013-03-13,21.66,17.318106,22.174261
8322,2013-03-14,21.65,17.310108,22.186697
8323,2013-03-15,21.379998999999998,17.094229000000002,22.178194
8324,2013-03-18,21.26,16.998289,21.90408
8325,2013-03-19,21.139999,16.902342,21.780905
8326,2013-03-20,21.18,16.934326000000002,21.652777
8327,2013-03-21,21.040001,16.82239,21.681797
8328,2013-03-22,21.33,17.054254999999998,21.535648
8329,2013-03-25,21.15,16.910337,21.823458
8330,2013-03-26,21.77,17.406055,21.641853
8331,2013-03-27,21.83,17.454029000000002,22.265375
8332,2013-03-28,21.84,17.462025,22.333664
8333,2013-04-01,21.43,17.134211999999998,22.35098
8334,2013-04-02,21.459999,17.158201000000002,21.955881
8335,2013-04-03,21.049999,16.830382999999998,21.984087
8336,2013-04-04,21.139999,16.902342,21.56369
8337,2013-04-05,20.940001000000002,16.74243,21.642923
8338,2013-04-08,21.09,16.862368,21.435282
8339,2013-04-09,21.75,17.390062,21.576612
8340,2013-04-10,22.26,17.797829,22.23755
8341,2013-04-11,21.83,17.454029000000002,22.753176
8342,2013-04-12,21.68,17.334095,22.341473
8343,2013-04-15,21.379998999999998,17.094229000000002,22.213785
8344,2013-04-16,21.92,17.525984,21.914606
8345,2013-04-17,21.93,17.533981,22.439404
8346,2013-04-18,22.24,17.781834,22.44494
8347,2013-04-19,22.440001000000002,17.941746,22.759283
8348,2013-04-22,22.879998999999998,18.293549,22.976835
8349,2013-04-23,23.379998999999998,18.693320999999997,23.424347
8350,2013-04-24,23.66,18.917189,23.942347
8351,2013-04-25,23.379998999999998,18.693320999999997,24.240072
8352,2013-04-26,23.4,18.709311,23.97556
8353,2013-04-29,23.76,18.997142999999998,24.006178
8354,2013-04-30,23.950001,19.149055,24.37011
8355,2013-05-01,23.99,19.181042,24.554167
8356,2013-05-02,24.110001,19.276987,24.59849
8357,2013-05-03,23.959999,19.337519,24.72891
8358,2013-05-06,23.91,19.297161,24.578882
8359,2013-05-07,24.15,19.490858,24.523489
8360,2013-05-08,24.25,19.571571,24.763954
8361,2013-05-09,24.360001,19.660343,24.858765
8362,2013-05-10,24.5,19.773335999999997,24.967993
8363,2013-05-13,24.08,19.434368,25.11584
8364,2013-05-14,23.84,19.240665,24.691624
8365,2013-05-15,24.200001,19.531214000000002,24.444021
8366,2013-05-16,23.940001000000002,19.321379,24.803135
8367,2013-05-17,24.040001,19.402081,24.526825
8368,2013-05-20,24.08,19.434368,24.619057
8369,2013-05-21,24.15,19.490858,24.669361
8370,2013-05-22,24.07,19.426294,24.72943
8371,2013-05-23,24.049999,19.410151000000003,24.652037
8372,2013-05-24,23.92,19.305236999999998,24.631516
8373,2013-05-28,24.08,19.434368,24.499723
8374,2013-05-29,24.27,19.587711,24.656126
8375,2013-05-30,24.209999,19.539288,24.848236
8376,2013-05-31,24.280001000000002,19.595779,24.786875
8377,2013-06-03,25.24,20.370569,24.862944
8378,2013-06-04,25.360001,20.467422,25.837765
8379,2013-06-05,24.700001,19.934753,25.973364
8380,2013-06-06,24.65,19.894396,25.309776
8381,2013-06-07,24.59,19.845972,25.280924
8382,2013-06-10,25.01,20.184944,25.215466
8383,2013-06-11,24.709999,19.94282,25.614721
8384,2013-06-12,24.459999,19.741051000000002,25.318684
8385,2013-06-13,24.99,20.168806,25.059422
8386,2013-06-14,24.92,20.112307,25.602238
8387,2013-06-17,25.1,20.257579999999997,25.526173
8388,2013-06-18,25.469998999999998,20.556198000000002,25.700222
8389,2013-06-19,25.0,20.176876,26.095598
8390,2013-06-20,24.190001000000002,19.523144,25.619354
8391,2013-06-21,24.200001,19.531214000000002,24.795872
8392,2013-06-24,23.58,19.030829999999998,24.806942
8393,2013-06-25,23.879998999999998,19.272947,24.15731
8394,2013-06-26,24.01,19.377867000000002,24.429413
8395,2013-06-27,24.049999,19.410151000000003,24.563908
8396,2013-06-28,24.23,19.555426,24.589407
8397,2013-07-01,23.889999,19.281019,24.784376
8398,2013-07-02,23.719998999999998,19.14382,24.447895
8399,2013-07-03,23.76,19.1761,24.274343
8400,2013-07-05,24.059998999999998,19.418226,24.317568
8401,2013-07-08,23.190001000000002,18.716070000000002,24.609804
8402,2013-07-09,23.139999,18.675716,23.732183
8403,2013-07-10,23.25,18.764492,23.68051
8404,2013-07-11,23.99,19.361729,23.792128
8405,2013-07-12,23.9,19.289089,24.513294
8406,2013-07-15,23.940001000000002,19.321379,24.437557
8407,2013-07-16,24.25,19.571571,24.489319
8408,2013-07-17,24.15,19.490858,24.82473
8409,2013-07-18,23.24,18.756418,24.724045
8410,2013-07-19,23.040001,18.595009,23.80669
8411,2013-07-22,22.77,18.377098,23.607445
8412,2013-07-23,22.75,18.360960000000002,23.320198
8413,2013-07-24,22.93,18.506227,23.269648
8414,2013-07-25,23.059998999999998,18.611145,23.446442
8415,2013-07-26,23.26,18.772568,23.573347
8416,2013-07-29,23.24,18.756418,23.779573
8417,2013-07-30,23.379998999999998,18.869413,23.770157
8418,2013-07-31,23.34,18.837132,23.91799
8419,2013-08-01,23.200001,18.724135999999998,23.885836
8420,2013-08-02,23.219998999999998,18.740276,23.745985
8421,2013-08-05,22.92,18.679159,23.769825
8422,2013-08-06,22.799999,18.581362,23.46543
8423,2013-08-07,22.700001,18.499863,23.338974
8424,2013-08-08,22.450001,18.296124,23.235605
8425,2013-08-09,22.51,18.345015,22.97353
8426,2013-08-12,22.639999,18.450964000000003,23.029173
8427,2013-08-13,22.52,18.353168,23.155693
8428,2013-08-14,22.57,18.393913,23.031294
8429,2013-08-15,22.030001000000002,17.953836,23.08642
8430,2013-08-16,21.91,17.856041,22.545944
8431,2013-08-19,22.280001000000002,18.157574,22.4203
8432,2013-08-20,22.52,18.353168,22.78576
8433,2013-08-21,22.17,18.067928,23.01542
8434,2013-08-22,22.26,18.141273,22.671314
8435,2013-08-23,22.440001000000002,18.28797,22.7756
8436,2013-08-26,22.27,18.149426000000002,22.958172
8437,2013-08-27,22.190001000000002,18.084229,22.78133
8438,2013-08-28,22.290001,18.165723999999997,22.707836
8439,2013-08-29,22.059998999999998,17.978282999999998,22.811255
8440,2013-08-30,21.98,17.913079999999997,22.574852
8441,2013-09-03,22.07,17.986432999999998,22.494175
8442,2013-09-04,22.639999,18.450964000000003,22.584377
8443,2013-09-05,22.6,18.418371,23.150974
8444,2013-09-06,22.67,18.475417999999998,23.117125
8445,2013-09-09,22.91,18.671004999999997,23.199558
8446,2013-09-10,22.98,18.72805,23.456928
8447,2013-09-11,22.809998999999998,18.589514,23.528032
8448,2013-09-12,22.629998999999998,18.442814000000002,23.362474
8449,2013-09-13,23.440001000000002,19.102945000000002,23.187208
8450,2013-09-16,23.389999,19.062199,23.999079
8451,2013-09-17,23.74,19.347435,23.95021
8452,2013-09-18,23.9,19.477835,24.306608
8453,2013-09-19,23.91,19.485981,24.494844
8454,2013-09-20,23.77,19.371885,24.503738
8455,2013-09-23,23.620001000000002,19.24964,24.371752
8456,2013-09-24,23.700001,19.314838,24.220818
8457,2013-09-25,23.700001,19.314838,24.295387
8458,2013-09-26,23.41,19.078495,24.288477
8459,2013-09-27,22.98,18.72805,23.98987
8460,2013-09-30,22.92,18.679159,23.553394
8461,2013-10-01,22.83,18.605808,23.483608
8462,2013-10-02,22.889999,18.654707000000002,23.376749
8463,2013-10-03,22.6,18.418371,23.423172
8464,2013-10-04,22.809998999999998,18.589514,23.129374
8465,2013-10-07,22.83,18.605808,23.336409
8466,2013-10-08,22.48,18.32057,23.356176
8467,2013-10-09,22.59,18.410217000000003,22.99866
8468,2013-10-10,23.1,18.825851,23.114603
8469,2013-10-11,23.26,18.956251,23.624664
8470,2013-10-14,23.450001,19.111095000000002,23.78403
8471,2013-10-15,23.389999,19.062199,23.989496
8472,2013-10-16,23.700001,19.314838,23.948185
8473,2013-10-17,23.92,19.494131,24.265284
8474,2013-10-18,23.879998999999998,19.461529000000002,24.495872
8475,2013-10-21,24.139999,19.67342,24.459019
8476,2013-10-22,24.07,19.616381,24.731924
8477,2013-10-23,23.74,19.347435,24.669102
8478,2013-10-24,23.780001000000002,19.380032999999997,24.332651
8479,2013-10-25,24.24,19.754923,24.375782
8480,2013-10-28,24.360001,19.852716,24.83316
8481,2013-10-29,24.52,19.983114,24.949368
8482,2013-10-30,24.5,19.966816,25.116896
8483,2013-10-31,24.469998999999998,19.942366,25.111856
8484,2013-11-01,24.33,19.828266,25.081198
8485,2013-11-04,24.26,19.771219,24.941294
8486,2013-11-05,24.030001000000002,19.767113000000002,24.865425
8487,2013-11-06,24.25,19.948083999999998,24.628021
8488,2013-11-07,24.059998999999998,19.791786,24.840887
8489,2013-11-08,24.09,19.816467000000003,24.646818
8490,2013-11-11,24.17,19.882273,24.667694
8491,2013-11-12,24.43,20.096149,24.754051
8492,2013-11-13,24.6,20.235986999999998,25.010117
8493,2013-11-14,24.389999,20.063244,25.186623
8494,2013-11-15,24.52,20.170179,24.980057
8495,2013-11-18,24.6,20.235986999999998,25.116245
8496,2013-11-19,24.700001,20.318254,25.20153
8497,2013-11-20,24.559998999999998,20.203087,25.29612
8498,2013-11-21,25.23,20.75423,25.16073
8499,2013-11-22,23.870001000000002,19.635492000000003,25.837727
8500,2013-11-25,23.75,19.536781,24.470789
8501,2013-11-26,23.65,19.454514,24.331493
8502,2013-11-27,23.9,19.66017,24.242435
8503,2013-11-29,23.84,19.610815,24.446497
8504,2013-12-02,23.700001,19.495651000000002,24.389584
8505,2013-12-03,23.549999,19.372255,24.248798
8506,2013-12-04,23.74,19.528557,24.101873
8507,2013-12-05,24.26,19.956303,24.288906
8508,2013-12-06,24.82,20.41696,24.811377
8509,2013-12-09,24.93,20.507445999999998,25.383566
8510,2013-12-10,24.82,20.41696,25.514639
8511,2013-12-11,24.42,20.087919,25.423449
8512,2013-12-12,24.469998999999998,20.129049,25.032984
8513,2013-12-13,24.290001,19.980985999999998,25.078764
8514,2013-12-16,24.450001,20.1126,24.891415
8515,2013-12-17,24.66,20.285345,25.03858
8516,2013-12-18,25.15,20.688423,25.254942
8517,2013-12-19,25.139999,20.680201,25.747705
8518,2013-12-20,25.059998999999998,20.614384,25.751154
8519,2013-12-23,25.32,20.82826,25.676327
8520,2013-12-24,25.43,20.918753,25.951885
8521,2013-12-26,25.700001,21.140854,26.063623
8522,2013-12-27,25.6,21.058588,26.33472
8523,2013-12-30,25.85,21.264244,26.246252
8524,2013-12-31,25.959999,21.354723,26.497742
8525,2014-01-02,25.790001,21.214884,26.620245
8526,2014-01-03,25.780001000000002,21.206657,26.442255
8527,2014-01-06,25.459999,20.94343,26.435213
8528,2014-01-07,25.59,21.050367,26.111277
8529,2014-01-08,25.43,20.918753,26.22791
8530,2014-01-09,25.309998999999998,20.820034,26.066843
8531,2014-01-10,25.530001000000002,21.001009,25.929342
8532,2014-01-13,25.5,20.976336,26.154118
8533,2014-01-14,26.51,21.807157999999998,26.120205
8534,2014-01-15,26.67,21.938774,27.136292
8535,2014-01-16,26.540001,21.831837,27.328527
8536,2014-01-17,25.85,21.264244,27.191488
8537,2014-01-21,25.59,21.050367,26.521666
8538,2014-01-22,25.309998999999998,20.820034,26.245779
8539,2014-01-23,25.129998999999998,20.671967000000002,25.951368
8540,2014-01-24,24.809998999999998,20.408732999999998,25.741138
8541,2014-01-27,24.719998999999998,20.334698,25.407793
8542,2014-01-28,24.9,20.482777,25.30327
8543,2014-01-29,24.68,20.301802,25.477634
8544,2014-01-30,24.74,20.351156,25.248268
8545,2014-01-31,24.540001,20.186638000000002,25.3056
8546,2014-02-03,23.950001,19.7013,25.111132
8547,2014-02-04,23.82,19.594362,24.504877
8548,2014-02-05,23.52,19.532085000000002,24.370789
8549,2014-02-06,23.99,19.92239,24.058443
8550,2014-02-07,24.209999,20.105087,24.512909
8551,2014-02-10,24.290001,20.17152,24.740356
8552,2014-02-11,24.469998999999998,20.320997,24.822598
8553,2014-02-12,24.549999,20.387438,25.025333
8554,2014-02-13,24.700001,20.512007,25.117445
8555,2014-02-14,24.76,20.561829,25.274885
8556,2014-02-18,24.76,20.561829,25.346481
8557,2014-02-19,24.5,20.345921,25.351727
8558,2014-02-20,24.74,20.545223,25.094566
8559,2014-02-21,24.42,20.279476000000003,25.33609
8560,2014-02-24,24.629998999999998,20.453873,25.01508
8561,2014-02-25,24.620001000000002,20.445567999999998,25.21606
8562,2014-02-26,24.799999,20.595049,25.216774
8563,2014-02-27,24.76,20.561829,25.388311
8564,2014-02-28,24.76,20.561829,25.358145
8565,2014-03-03,24.5,20.345921,25.357319
8566,2014-03-04,24.610001,20.437263,25.09895
8567,2014-03-05,24.5,20.345921,25.20452
8568,2014-03-06,24.629998999999998,20.453873,25.093416
8569,2014-03-07,24.639999,20.462179000000003,25.21534
8570,2014-03-10,24.84,20.628270999999998,25.231277
8571,2014-03-11,24.73,20.536919,25.430178
8572,2014-03-12,24.76,20.561829,25.326063
8573,2014-03-13,24.57,20.404047,25.355295
8574,2014-03-14,24.5,20.345921,25.169085
8575,2014-03-17,24.700001,20.512007,25.091146
8576,2014-03-18,24.82,20.611654,25.292751
8577,2014-03-19,25.02,20.77775,25.410757
8578,2014-03-20,25.43,21.118231,25.613918
8579,2014-03-21,25.17,20.902317,26.039227
8580,2014-03-24,25.120001000000002,20.860792,25.785849
8581,2014-03-25,25.459999,21.143143,25.736654
8582,2014-03-26,25.379998999999998,21.076708,26.092209
8583,2014-03-27,25.309998999999998,21.018579000000003,26.005342
8584,2014-03-28,25.620001000000002,21.276011999999998,25.931456
8585,2014-03-31,25.809998999999998,21.4338,26.255674
8586,2014-04-01,25.99,21.583284,26.44752
8587,2014-04-02,25.889999,21.500232999999998,26.629381
8588,2014-04-03,26.41,21.932066,26.541107
8589,2014-04-04,26.16,21.724451000000002,27.068686
8590,2014-04-07,26.49,21.998501,26.829031
8591,2014-04-08,26.91,22.347292000000003,27.15001
8592,2014-04-09,26.98,22.405422,27.601126
8593,2014-04-10,26.43,21.948677,27.665508
8594,2014-04-11,26.18,21.741064,27.114244
8595,2014-04-14,26.559998999999998,22.056627,26.861301
8596,2014-04-15,26.77,22.23103,27.241346
8597,2014-04-16,26.93,22.363901000000002,27.440315
8598,2014-04-17,27.040001,22.455248,27.596655
8599,2014-04-21,26.950001,22.38051,27.723772
8600,2014-04-22,26.84,22.289154,27.63577
8601,2014-04-23,26.75,22.214417,27.522573
8602,2014-04-24,26.75,22.214417,27.430916
8603,2014-04-25,26.26,21.807503,27.42336
8604,2014-04-28,26.33,21.865637,26.920412
8605,2014-04-29,26.48,21.990195999999997,26.97771
8606,2014-04-30,26.690001000000002,22.164593,27.132988
8607,2014-05-01,26.450001,21.965286,27.329449
8608,2014-05-02,26.41,21.932066,27.093708
8609,2014-05-05,26.17,21.919504,27.05209
8610,2014-05-06,26.200001,21.944626,26.814714
8611,2014-05-07,26.370001000000002,22.087023000000002,26.83066
8612,2014-05-08,26.34,22.061892999999998,27.004768
8613,2014-05-09,26.299999,22.028387,26.969936
8614,2014-05-12,26.370001000000002,22.087023000000002,26.930197
8615,2014-05-13,26.450001,22.154026,27.007452
8616,2014-05-14,26.33,22.053513,27.088266
8617,2014-05-15,26.01,21.78549,26.966883
8618,2014-05-16,25.82,21.626347,26.642893
8619,2014-05-19,26.040001,21.810616,26.447834
8620,2014-05-20,26.040001,21.810616,26.664175
8621,2014-05-21,26.200001,21.944626,26.65891
8622,2014-05-22,26.15,21.90275,26.81634
8623,2014-05-23,26.290001,22.02001,26.778627
8624,2014-05-27,26.709999,22.371794,26.918266
8625,2014-05-28,26.879998999999998,22.514183,27.353237
8626,2014-05-29,26.959999,22.581192,27.532726
8627,2014-05-30,27.32,22.882723000000002,27.620337
8628,2014-06-02,27.26,22.832462,28.001493
8629,2014-06-03,27.66,23.167498000000002,27.951702
8630,2014-06-04,27.6,23.117243,28.353813
8631,2014-06-05,27.66,23.167498000000002,28.316214
8632,2014-06-06,28.17,23.59466,28.364586
8633,2014-06-09,27.91,23.376896,28.898506
8634,2014-06-10,28.24,23.653295999999997,28.64039
8635,2014-06-11,27.93,23.393644000000002,28.960777
8636,2014-06-12,27.959999,23.418770000000002,28.676321
8637,2014-06-13,29.870001000000002,25.018555,28.676102
8638,2014-06-16,30.01,25.135813,30.628628
8639,2014-06-17,29.950001,25.08556,30.822393
8640,2014-06-18,29.93,25.068804,30.721178
8641,2014-06-19,30.09,25.202820000000003,30.777306
8642,2014-06-20,30.200001,25.29496,30.927364
8643,2014-06-23,30.23,25.320079999999997,31.031233
8644,2014-06-24,30.5,25.546227,31.060345
8645,2014-06-25,30.879998999999998,25.864511,31.333937
8646,2014-06-26,30.780001000000002,25.780752,31.727257
8647,2014-06-27,30.93,25.906389,31.625805
8648,2014-06-30,30.9,25.881262,31.770025
8649,2014-07-01,30.98,25.948265,31.758282
8650,2014-07-02,30.98,25.948265,31.81904
8651,2014-07-03,31.139999,26.082276999999998,31.824997
8652,2014-07-07,31.030001000000002,25.99015,31.978628
8653,2014-07-08,30.790001,25.789123999999997,31.870077
8654,2014-07-09,30.889999,25.872882999999998,31.610828
8655,2014-07-10,31.26,26.182795000000002,31.710552
8656,2014-07-11,31.25,26.17441,32.08808
8657,2014-07-14,31.49,26.375433,32.073933
8658,2014-07-15,31.709999,26.559696000000002,32.310543
8659,2014-07-16,34.650002,29.022191999999997,32.559513
8660,2014-07-17,33.700001,28.226496,35.531513
8661,2014-07-18,33.700001,28.226496,34.725887
8662,2014-07-21,34.060001,28.528021000000003,34.54769
8663,2014-07-22,34.790001000000004,29.139453999999997,35.119892
8664,2014-07-23,34.5,28.896557,35.79314
8665,2014-07-24,34.25,28.687154999999997,35.507187
8666,2014-07-25,34.25,28.687154999999997,35.231117
8667,2014-07-28,34.23,28.670406,35.256603
8668,2014-07-29,34.189999,28.6369,35.214836
8669,2014-07-30,34.349998,28.770914,35.152836
8670,2014-07-31,33.889998999999996,28.385634999999997,35.314186
8671,2014-08-01,33.740002000000004,28.259995,34.84482
8672,2014-08-04,34.049999,28.519641999999997,34.65111
8673,2014-08-05,32.82,27.672273999999998,34.98823
8674,2014-08-06,32.849998,27.697565,33.718475
8675,2014-08-07,32.68,27.554235,33.67072
8676,2014-08-08,32.599998,27.486778,33.57457
8677,2014-08-11,33.02,27.840902000000003,33.407043
8678,2014-08-12,33.130001,27.933651,33.85043
8679,2014-08-13,34.099998,28.751510999999997,33.983307
8680,2014-08-14,33.939999,28.616602,34.94925
8681,2014-08-15,34.169998,28.81053,34.85883
8682,2014-08-18,34.41,29.012888,35.041656
8683,2014-08-19,34.34,28.953867,35.359127
8684,2014-08-20,34.5,29.088776,35.27144
8685,2014-08-21,35.150002,29.636822,35.42831
8686,2014-08-22,34.939999,29.459757,36.11934
8687,2014-08-25,34.810001,29.350140000000003,35.92132
8688,2014-08-26,34.799999,29.341711,35.749065
8689,2014-08-27,34.790001000000004,29.333285999999998,35.781467
8690,2014-08-28,34.650002,29.215244000000002,35.752743
8691,2014-08-29,34.919998,29.442894,35.598408
8692,2014-09-02,34.57,29.147789000000003,35.8695
8693,2014-09-03,34.57,29.147789000000003,35.529186
8694,2014-09-04,34.91,29.434464000000002,35.48405
8695,2014-09-05,35.0,29.510346999999996,35.866013
8696,2014-09-08,35.330002,29.788588,35.950455
8697,2014-09-09,34.91,29.434464000000002,36.27258
8698,2014-09-10,35.02,29.527205,35.88025
8699,2014-09-11,35.02,29.527205,35.948196
8700,2014-09-12,34.619999,29.189945,35.994484
8701,2014-09-15,34.540001000000004,29.122497999999997,35.549713
8702,2014-09-16,34.93,29.45133,35.454678
8703,2014-09-17,34.98,29.493484000000002,35.871548
8704,2014-09-18,35.169998,29.653683,35.91926
8705,2014-09-19,34.82,29.358578,36.09417
8706,2014-09-22,34.709998999999996,29.265827,35.771286
8707,2014-09-23,34.419998,29.021313,35.625217
8708,2014-09-24,34.75,29.299561999999998,35.351746
8709,2014-09-25,34.139998999999996,28.785241999999997,35.657055
8710,2014-09-26,34.259997999999996,28.886414000000002,35.062386
8711,2014-09-29,34.900002,29.426039000000003,35.122555
8712,2014-09-30,34.82,29.358578,35.83443
8713,2014-10-01,33.990002000000004,28.658764,35.743816
8714,2014-10-02,33.52,28.262482000000002,34.867065
8715,2014-10-03,34.029999,28.692486,34.39475
8716,2014-10-06,34.110001000000004,28.759940999999998,34.918728
8717,2014-10-07,33.470001,28.220325,35.000126
8718,2014-10-08,34.27,28.89485,34.311356
8719,2014-10-09,33.619999,28.346796,35.13072
8720,2014-10-10,31.91,26.905005,34.53905
8721,2014-10-13,31.469998999999998,26.534014000000003,32.675396
8722,2014-10-14,32.139998999999996,27.098927000000003,32.250423
8723,2014-10-15,31.280001000000002,26.373817,32.943073
8724,2014-10-16,30.85,26.011264999999998,32.02065
8725,2014-10-17,31.379998999999998,26.45813,31.529535
8726,2014-10-20,31.58,26.626759000000003,32.129852
8727,2014-10-21,32.610001000000004,27.495210999999998,32.319485
8728,2014-10-22,32.27,27.208544,33.348503
8729,2014-10-23,32.689999,27.562664,33.084126
8730,2014-10-24,33.18,27.975809,33.46647
8731,2014-10-27,33.200001,27.992672,34.0536
8732,2014-10-28,33.740002000000004,28.447978999999997,34.059086
8733,2014-10-29,33.919998,28.599739000000003,34.614017
8734,2014-10-30,32.580002,27.469917,34.854797
8735,2014-10-31,34.009997999999996,28.675621000000003,33.45851
8736,2014-11-03,34.310001,28.928571999999996,34.87815
8737,2014-11-04,34.540001000000004,29.122497999999997,35.32475
8738,2014-11-05,33.759997999999996,28.651482,35.42429
8739,2014-11-06,33.82,28.7024,34.71902
8740,2014-11-07,33.580002,28.498715999999998,34.737637
8741,2014-11-10,33.259997999999996,28.227133000000002,34.527622
8742,2014-11-11,33.310001,28.269571000000003,34.14258
8743,2014-11-12,33.380001,28.328985,34.1974
8744,2014-11-13,33.68,28.58359,34.27244
8745,2014-11-14,33.950001,28.812728999999997,34.55761
8746,2014-11-17,34.240002000000004,29.058849,34.851288
8747,2014-11-18,34.709998999999996,29.457726,35.148933
